ccn,name,state,city,homepage,cdm_indirect_url,cdm_url
521342,INDIANHEAD MEDICAL CENTER SHELL LAKE,WI,SHELL LAKE,https://indianheadmedicalcenter.com/,https://indianheadmedicalcenter.com/?page_id=618,
389800,OHSU TRANSPLANT HOSPITAL,OR,PORTLAND,https://www.ohsu.edu/,https://www.ohsu.edu/health/billing-and-insurance,https://apps.ohsu.edu/health/communication-preferences/resources/931176109_OregonHealthandScienceUniversity_StandardCharges.xlsx
361306,MERCY HEALTH-ALLEN HOSPITAL,OH,OBERLIN,https://www.mercy.com/,https://www.mercy.com/pay-a-bill/estimate-your-cost,https://www.mercy.com/-/media/mercy/patient-resources/hospital-pricing-transparency/340864230_mercy-health-allen_standardcharges.ashx
452073,KINDRED HOSPITAL- SAN ANTONIO CENTRAL,TX,SAN ANTONIO,https://www.kindredhospitals.com/,https://www.kindredhospitals.com/locations/ltac/kindred-hospital-san-antonio-central/patient-experience/what-to-expect,https://www.kindredhospitals.com/docs/default-source/default-document-library/locations/transitional-care-hospitals/cms-price-transparency-files/2022-docs/262165913_san-antonio-central_standardcharges870e045edafd66f3a486ff0000603144.csv
314013,TRENTON PSYCHIATRIC HOSP,NJ,TRENTON,https://www.nj.gov/health/integratedhealth/hospitals/trenton/,,
492007,HOSPITAL FOR EXTENDED RECOVERY,VA,NORFOLK,https://www.sentara.com/,https://www.sentara.com/billing/understanding-prices.aspx,https://www.sentara.com/Assets/CSV/521277417_Hospital_for_Extended_Recovery_standardcharges.xlsx
280134,KEARNEY REGIONAL MEDICAL CENTER,NE,KEARNEY,https://www.bryanhealth.com/,https://www.bryanhealth.com/patients-visitors/pricing-insurance-financial-assistance-billing/,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbKRMCKEARNEYNE&type=CDMWithoutLabel
450099,PAMPA REGIONAL MEDICAL CENTER,TX,PAMPA,https://www.prmctx.com/,https://www.prmctx.com/patients-visitors/price-transparency/,https://www.prmctx.com/455125687_PampaRegionalMedicalCenter_standardcharges.json
420068,TRMC OF ORANGEBURG & CALHOUN,SC,ORANGEBURG,https://www.trmchealth.org/,https://www.trmchealth.org/patients-visitors/pricing-transparency/,https://www.trmchealth.org/documents/RMC-Machine-Readable-Transparency-File-6.10.22.csv
521343,STOUGHTON HOSPITAL,WI,STOUGHTON,https://stoughtonhealth.com/,https://apps.para-hcfs.com/PTT/FinalLinks/Stoughton_V2.aspx,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbRWHCStoughton&type=CDMWithoutLabel
340047,NORTH CAROLINA BAPTIST HOSPITAL,NC,WINSTON-SALEM,https://www.wakehealth.edu/,https://www.wakehealth.edu/patient-and-family-resources/billing-and-insurance/your-health-care-costs,https://cdn.atriumhealth.org/-/media/wakeforest/clinical/files/patient-and-family-resources/transparency-files/2022/ncbh-transparency-cy2022.csv
361307,UHHS MEMORIAL HOSPITAL OF GENEVA,OH,GENEVA,https://www.uhhospitals.org/,https://www.uhhospitals.org/patients-and-visitors/billing-insurance-and-medical-records/cms-medicare-price-transparency-initiative,https://www.uhhospitals.org/-/media/Files/Patient-and-Visitors/Patient-Pricing-Information/GENEVA-CDM-20201228.csv
389801,LEGACY TRANSPLANT SERVICES,OR,PORTLAND,https://www.legacyhealth.org/,https://www.legacyhealth.org/Patients-and-Visitors/paying-for-your-care/estimate-hospital-costs,https://www.legacyhealth.org/-/media/Files/CSV/Price-Transparency/93-0386823_legacy-emanuel-medical-center_standardcharges.json
452074,KINDRED HOSPITAL SPRING,TX,HOUSTON,,,
314016,GREYSTONE PARK PSYCH HOSP,NJ,GREYSTONE PARK,https://www.nj.gov/health/integratedhealth/hospitals/greystone/,,
280138,HEARTLAND SURGERY CENTER,NE,KEARNEY,https://heartlandsurgery.com/,,
492008,SELECT SPECIALTY HOSPITAL - HAMPTON ROADS,VA,NEWPORT NEWS,https://www.selectspecialtyhospitals.com/,https://www.selectspecialtyhospitals.com/locations-and-tours/VA/Newport-News/Hampton-Roads,https://resources.selectmedical.com/Pricing-Transparency/critical-illness-recovery/74-3135196_Select_Specialty_Hospital-Hampton_Roads_standardcharges.csv
420070,PRISMA HEALTH TUOMEY HOSPITAL,SC,SUMTER,https://prismahealth.org/,https://prismahealth.org/patients-and-guests/billing-and-insurance/price-estimates,https://prismahealth.org/getmedia/47f1a066-e254-4aae-8c68-c231045696da/47-4914917_tuomeyhospital_standardcharges.xlsx
450101,BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,TX,WACO,https://www.bswhealth.com/,https://www.bswhealth.com/patient-tools/registration-and-billing/estimate-your-cost-of-care,https://www.bswhealth.com/-/media/project/bsw/sites/bswhealth/documents/patient-tools/estimate-cost-of-care/74-1161944_baylor-scott-and-white-medical-center-hillcrest_standardcharges.csv
340049,NORTH CAROLINA SPECIALTY HOSPITAL,NC,DURHAM,https://www.ncspecialty.com/,https://www.ncspecialty.com/patient-resources/patient-info/patient-price-transparency/,https://www.ncspecialty.com/wp-content/uploads/2022/02/56-2109998_north-carolina-specialty-hospital_standardcharges-1.csv
521344,GUNDERSEN BOSCOBEL AREA HOSPITAL AND CLINICS,WI,BOSCOBEL,https://www.gundersenhealth.org/,https://www.gundersenhealth.org/cost-estimates/charges,https://ncstoragemlgundersen.blob.core.windows.net/public/cost-estimates-database-of-charges-bos.csv
389802,PROVIDENCE ST VINCENT HEART TRANSPLANT PROGRAM,OR,PORTLAND,https://www.providence.org/,https://www.providence.org/obp/or/pricing-transparency,https://www.providence.org/external/93-0386929_Providence-St-Vincent-Medical-Center_StandardCharges_NC.json
361308,UNIVERSITY HOSPITALS CONNEAUT MEDICAL CENTER,OH,CONNEAUT,https://www.uhhospitals.org/,https://www.uhhospitals.org/patients-and-visitors/billing-insurance-and-medical-records/cms-medicare-price-transparency-initiative,https://www.uhhospitals.org/-/media/Files/Patient-and-Visitors/Patient-Pricing-Information/CONNEAUT-CDM-20201228.csv
314018,NORTHBROOK BEHAVIORAL HEALTH HOSPITAL,NJ,BLACKWOOD,https://northbrookbhh.com/,https://northbrookbhh.com/pricing-transparency.html,https://northbrookbhh.com/Northbrook-Standard_Charges.xlsx
452075,KINDRED HOSPITAL CLEAR LAKE,TX,WEBSTER,https://www.kindredhospitals.com/,https://www.kindredhospitals.com/locations/ltac/kindred-hospital-clear-lake/patient-experience/what-to-expect,https://www.kindredhospitals.com/docs/default-source/default-document-library/locations/transitional-care-hospitals/cms-price-transparency-files/2022-docs/752504884_houston-northwest_standardcharges7d0e045edafd66f3a486ff0000603144.csv
492009,VIBRA HOSPITAL OF RICHMOND,VA,RICHMOND,https://vhrichmond.com/,https://vhrichmond.com/about-us/price-transparency/,https://vhrichmond.com/wp-content/uploads/sites/33/2022/08/462640222_Vibra-Hospital-of-Richmond_Standard-Charges.csv
280139,GRAND ISLAND REGIONAL MEDICAL CENTER,NE,GRAND ISLAND,https://www.bryanhealth.com/,,
420071,SELF REGIONAL HEALTHCARE,SC,GREENWOOD,https://www.selfregional.org/,https://www.selfregional.org/healthcare-information/price-transparency/,https://www.selfregional.org/wp-content/uploads/2021/01/Price-Transparency-File-013121.xlsx
340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,NC,LUMBERTON,https://www.unchealthsoutheastern.org/,https://www.unchealthcare.org/patients-families-visitors/billing-financial-assistance/chargemaster/,https://www.unchealthsoutheastern.org/app/files/public/dd7f36af-6e05-401d-8fb2-e9da15484339/srmc-pricing.csv
450102,CHRISTUS MOTHER FRANCES HOSPITAL,TX,TYLER,https://www.christushealth.org/,https://www.christushealth.org/plan-care/bill-pay/pricing-transparency,https://www.christushealth.org/-/media/christus-health/plan-care/files/bill-pay/pricing-transparency/machine-readable-files-for-price-transparency_may-2022-update/patient-resources/750818167_motherfranceshospitaltyler_standardcharges.ashx
390001,GEISINGER-COMMUNITY MEDICAL CENTER,PA,SCRANTON,https://www.geisinger.org/,https://www.geisinger.org/patient-care/patients-and-visitors/billing-and-insurance/tools-to-use/shop-services-and-view-hospital-charge-lists,https://www.geisinger.org/-/media/OneGeisinger/pdfs/ghs/patient-care/patients-and-visitors/billing-and-insurance/hosp-charges-csv/24-0862246_GeisingerCommunityMedicalCenter_standardcharges.zip
521345,WESTFIELDS HOSPITAL AND CLINIC,WI,NEW RICHMOND,https://www.healthpartners.com/,https://www.healthpartners.com/care/hospitals/westfields/patient-guest/patient-information/financial-support/,https://www.healthpartners.com/content/dam/brand-identity/pdfs/care/westfields-hospital-standard-charges.xlsx
314019,RAMAPO RIDGE BEHAVIORAL HEALTH HOSPITAL,NJ,WYCKOFF,https://www.christianhealthnj.org/,,
361309,"HENRY COUNTY HOSPITAL, INC",OH,NAPOLEON,https://www.henrycountyhospital.org/,https://www.henrycountyhospital.org/patients-visitors/price-transparency/,https://www.henrycountyhospital.org/documents/content/344477047_HENRYCOUNTYHOSPITAL_standardcharges.csv
452079,KINDRED HOSPTIAL EL PASO,TX,EL PASO,https://www.kindredhospitals.com/,https://www.kindredhospitals.com/locations/ltac/kindred-hospital-el-paso/patient-experience/what-to-expect,https://www.kindredhospitals.com/docs/default-source/default-document-library/locations/transitional-care-hospitals/cms-price-transparency-files/2022-docs/742983423_el-paso_standardcharges780e045edafd66f3a486ff0000603144.csv
280140,ADVANCED MEDICAL IMAGING SURGERY CENTER,NE,LINCOLN,https://amimaging.com/surgery-center/,,
492010,CENTRA SPECIALTY HOSPITAL,VA,LYNCHBURG,https://www.centraspecialtyhospital.com/,,
420072,HAMPTON REGIONAL MEDICAL CENTER,SC,VARNVILLE,https://www.hamptonregional.org/,https://hospitalpricelists.org/Hampton-Regional,https://doc-0c-60-sheets.googleusercontent.com/export/2950bjfoefl9ijupse0qdqfgno/257d1mefs0otq4uf818m8rlkd4/1669341740000/105250506097979753968/*/1I1qSb0u1yoQ8V_z_m3ej1ClBJ37eHAPs?format=csv&id=1I1qSb0u1yoQ8V_z_m3ej1ClBJ37eHAPs&gid=6765189
450104,GUADALUPE REGIONAL MEDICAL CENTER,TX,SEGUIN,https://www.grmedcenter.com/,https://www.grmedcenter.com/patients-visitors/financial-information-services/,https://www.grmedcenter.com/wp-content/uploads/2022/09/741386053_GuadalupeRegionalMedicalCenter_StandardCharges.csv
340051,WATAUGA MEDICAL CENTER,NC,BOONE,https://apprhs.org/,https://apprhs.org/billing-and-insurance/,https://apprhs.org/download/56-0510824_watauga-medical-center_standardcharges/
521346,THEDACARE MEDICAL CENTER - SHAWANO INC,WI,SHAWANO,https://directory.thedacare.org/,,
390002,UPMC MCKEESPORT,PA,MC KEESPORT,https://www.upmc.com/,https://www.upmc.com/locations/hospitals/mckeesport/patients-visitors/patient-information/cdm,https://cdn.upmc.com/-/media/upmc/locations/hospitals/documents/cdm-excel-files/upmc-mckeesport-cdm-file.xlsx
361310,MERCY HEALTH - WILLARD HOSPITAL,OH,WILLARD,https://www.mercy.com/,https://www.mercy.com/pay-a-bill/estimate-your-cost,https://www.mercy.com/-/media/mercy/patient-resources/hospital-pricing-transparency/341577110_willard_standardcharges.ashx
314020,ESSEX COUNTY HOSPITAL CENTER,NJ,CEDAR GROVE,https://essexcountynj.org/department-of-health-and-rehabilitation/,,
281300,HARLAN COUNTY HEALTH SYSTEM,NE,ALMA,https://harlancountyhealth.com/,https://apps.para-hcfs.com/PTT/FinalLinks/Harlan_V2.aspx,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbHCHALMANE&type=CDMWithoutLabel
452080,KINDRED HOSPITAL SUGAR LAND,TX,SUGAR LAND,https://www.kindredhospitals.com/,https://www.kindredhealthcare.com/locations/ltac/kindred-hospital-sugar-land/patient-experience/what-to-expect,https://www.kindredhospitals.com/docs/default-source/default-document-library/locations/transitional-care-hospitals/cms-price-transparency-files/2022-docs/030430242_sugar-land_standardcharges5f0e045edafd66f3a486ff0000603144.csv
492011,UVA TRANSITIONAL CARE HOSPITAL,VA,CHARLOTTESVILLE,https://uvahealth.com/,https://uvahealth.com/services/billing-insurance/pricing,https://uvahealth.com/sites/default/files/2022-08/546001796_university-of-virginia-medical-center_standardcharges.txt
450107,LAS PALMAS MEDICAL CENTER A CAMPUS OF LPDS HEALTHC,TX,EL PASO,https://laspalmasdelsolhealthcare.com/,https://laspalmasdelsolhealthcare.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,https://core.secure.ehc.com/src/util/detail-price-list/742499952_las-palmas-medical-center_standardcharges.csv
420073,LEXINGTON MEDICAL CENTER,SC,WEST COLUMBIA,https://www.lexmed.com/,https://www.lexmed.com/patients-visitors/billing-insurance/hospital-pricing-transparency,https://www.lexmed.com/docs/patients/852276567_LexingtonMedicalCenter_standardcharges.json
521347,WESTERN WISCONSIN HEALTH,WI,BALDWIN,https://www.wwhealth.org/,https://www.wwhealth.org/your-visit/price-transparency/,https://www.wwhealth.org/wp-content/uploads/2021/01/WWH_Price_Transparency_2021.xlsx
340053,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,NC,CHARLOTTE,https://www.novanthealth.org/,https://www.novanthealth.org/home/patients--visitors/your-healthcare-costs/cost-estimates/medical-center-standard-charges.aspx,https://www.novanthealth.org/Portals/92/Assets/Documents/Corporate/CSVs/2022%20Standard%20Charges/56-0554230_NovantHealthPresbyterianMedicalCenter_standardcharges.csv
361311,HARRISON COMMUNITY HOSPITAL,OH,CADIZ,https://wvumedicine.org/,https://wvumedicine.org/bill-pay/pricing-transparency/,https://wvumedicine.org/wp-content/uploads/2022/02/341571750_harrison-community-hospital_standardcharges-4.xlsx
390003,GEISINGER-BLOOMSBURG HOSPITAL,PA,BLOOMSBURG,https://www.geisinger.org/,https://www.geisinger.org/patient-care/patients-and-visitors/billing-and-insurance/tools-to-use/shop-services-and-view-hospital-charge-lists,https://www.geisinger.org/-/media/OneGeisinger/pdfs/ghs/patient-care/patients-and-visitors/billing-and-insurance/hosp-charges-csv/23-2193572_GeisingerBloomsburgHospital_standardcharges.zip
281301,FILLMORE COUNTY HOSPITAL,NE,GENEVA,https://www.myfch.org/,https://www.myfch.org/your-visit/financial-assistance/,https://www.myfch.org/wp-content/uploads/2021/12/470529089-fillmore-county-hospital_standardcharges-1.csv
314021,HAMPTON HOSPITAL,NJ,WESTAMPTON,https://hamptonhospital.com/,https://hamptonhospital.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/232985430-hampton-standard_charges.csv
493025,SHELTERING ARMS HOSPITAL,VA,MECHANICSVILLE,https://www.shelteringarms.com/,https://shelteringarmsinstitute.com/patients-and-visitors/fee-schedule/,https://shelteringarmsinstitute.com/wp-content/uploads/2022/09/Price-Transparency-2022b-machine-readable.xlsx
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,TX,NEDERLAND,https://www.midjeffextendedcare.com/about,https://www.midjeffextendedcare.com/price-transparency-files,https://www.midjeffextendedcare.com/siteuploads/mid-jefferson-hospital/472560012_Mid-Jeff%20Extended%20Care%20Hospital_standardcharges.csv
420078,PRISMA HEALTH GREENVILLE MEMORIAL HOSPITAL,SC,GREENVILLE,https://prismahealth.org/,https://prismahealth.org/patients-and-guests/billing-and-insurance/price-estimates,https://prismahealth.org/getmedia/3f3e0187-56a9-4853-99e7-d3e8449998f7/81-1723202_greenvillememorialhospital_standardcharges.xlsx
450108,CONNALLY MEMORIAL MEDICAL CENTER,TX,FLORESVILLE,https://www.connallymmc.org/,,
340060,UNC ROCKINGHAM,NC,EDEN,https://www.uncrockingham.org/,https://www.unchealthcare.org/patients-families-visitors/billing-financial-assistance/chargemaster/,http://portalapprev.com/ptapp/#ce2afee182dc4f67a537e90e9a8037e82a0deb7d7bc758280d0cd5d66c634ada
521348,VERNON MEMORIAL HOSPITAL,WI,VIROQUA,https://www.vmh.org/,https://www.vmh.org/patients-visitors/billing-insurance/,https://www.vmh.org/media/y3pmx2jr/39-0806404_vernonmemorial_machinereadable-2022part1.csv|https://www.vmh.org/media/o5vhwy0p/39-0806404_vernonmemorial_machinereadable-2022part2.csv|https://www.vmh.org/media/txvhk4fa/39-0806404_vernonmemorial_machinereadable-2022part3.csv
390004,PENN STATE HEALTH HOLY SPIRIT MEDICAL CENTER,PA,CAMP HILL,https://www.pennstatehealth.org/,https://www.pennstatehealth.org/patients-visitors/billing-medical-records/understanding-cost-your-care,https://www.pennstatehealth.org/sites/default/files/Finance/November%202022/231512747_Penn%20State%20Health%20Holy%20Spirit%20Medical%20Center_standardcharges.csv
361312,MERCY HEALTH - URBANA HOSPITAL,OH,URBANA,https://www.mercy.com/,https://www.mercy.com/pay-a-bill/estimate-your-cost,https://www.mercy.com/-/media/mercy/patient-resources/hospital-pricing-transparency/310785684_mercy-health-urbana_standard-charges.ashx
314022,SAINT BARNABAS BEHAVIORAL HEALTH CENTER,NJ,TOMS RIVER,https://www.rwjbh.org/,https://www.rwjbh.org/treatment-care/mental-health-and-behavioral-health/billing/charges/,https://www.rwjbh.org/documents/billing/charge%20master/Behavioral-Health-Network.xlsx
281302,PAWNEE COUNTY MEMORIAL HOSPITAL,NE,PAWNEE CITY,https://pawneehospital.socs.net/,https://pawneehospital.socs.net/vnews/display.v/SEC/Financial%252520Services%25257CMachine%252520Readable%252520File,
493027,RIVERSIDE REHABILITATION INSTITUTE,VA,YORKTOWN,https://www.riverside-rehabilitation.com/,https://www.riverside-rehabilitation.com/patients-and-caregivers/admissions/pricing-transparency/,https://resources.selectmedical.com/Pricing-transparency/inpatient-rehabilitation/82-1270202_Riverside_Rehabilitation_Hospital_standardcharges.csv
452086,POST ACUTE MEDICAL SPECIALTY HOSPITAL CORPUS CH,TX,CORPUS CHRISTI,https://pamhealth.com/,https://pamhealth.com/facilities/find-facility/specialty-hospitals/PAM-Specialty-Hospital-Corpus-Christi-North,https://search.hospitalpriceindex.com/allServices/Specialty%20Hospital%20of%20Corpus%20Christi%20North_Corpus%20Christi%20Bayfront/8337/all
450119,SOUTH TEXAS HEALTH SYSTEM BEHAVIORAL,TX,EDINBURG,https://www.southtexashealthsystemedinburg.com/,https://www.southtexashealthsystem.com/patients-visitors/pricing-guide,https://uhsfilecdn.eskycity.net/ac/233069260_south-texas-health-system-behavioral_standardcharges.csv
420079,TRIDENT MEDICAL CENTER,SC,CHARLESTON,https://tridenthealthsystem.com/,https://tridenthealthsystem.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,https://core.secure.ehc.com/src/util/detail-price-list/621768106_trident-regional-medical-center_standardcharges.csv
521349,RIVER FALLS AREA HOSPITAL,WI,RIVER FALLS,https://www.allinahealth.org/,https://www.allinahealth.org/customer-service/billing-and-insurance,https://www.allinahealth.org/-/media/allina-health/files/customer-service/billing-and-insurance/363261413-river-falls-standardcharges.xlsx
340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,NC,CHAPEL HILL,https://www.uncmedicalcenter.org/uncmc/,https://www.unchealthcare.org/patients-families-visitors/billing-financial-assistance/chargemaster/,
361313,MORROW COUNTY HOSPITAL,OH,MOUNT GILEAD,https://www.morrowcountyhospital.com/,https://www.morrowcountyhospital.com/cost-of-services,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbMCHMOUNTGILEADOH&type=CDMWithoutLabel
390006,GEISINGER MEDICAL CENTER,PA,DANVILLE,https://www.geisinger.org/,https://www.geisinger.org/patient-care/patients-and-visitors/billing-and-insurance/tools-to-use/shop-services-and-view-hospital-charge-lists,https://www.geisinger.org/-/media/OneGeisinger/pdfs/ghs/patient-care/patients-and-visitors/billing-and-insurance/hosp-charges-csv/24-0795959_GeisingerMedicalCenter_standardcharges.zip
281303,NIOBRARA VALLEY HOSPITAL,NE,LYNCH,http://www.nvhcares.org/,http://www.nvhcares.org/service-charges-and-billing.html,http://www.nvhcares.org/uploads/7/0/9/1/70919877/charge_transparency_csv_1.csv
314023,ASPEN HILLS HEALTHCARE CENTER,NJ,PEMBERTON,https://buttonwoodbhh.com/,https://buttonwoodbhh.com/pricing-transparency/,https://buttonwoodbhh.com/wp-content/uploads/2018/10/Buttonwood-Standard_Charges-2021-Final.xlsx
